,BONDS,VOO,SMH,IWF,QQQ,NFLX,TTD,EA,LYV,OMC,NXST,WMG,NVR,BKNG,TSLA,HD,DPZ,DECK,WSM,CVCO,ULTA,CHWY,AMZN,WING,CROX,SONO,MNST,KO,GPC,POST,CHD,COST,LLY,REGN,HCA,IDXX,WST,ABBV,HALO,MEDP,DXCM,MOH,GWW,URI,ODFL,LMT,ITW,PH,LII,CSL,POWL,NVDA,MSFT,ADBE,NOW,KLAC,MPWR,FTNT,MANH,TYL,PLTR,FICO,ADP,FI,EPAM,PANW,NTAP,APPF,CDNS,MSI,LSCC,ADSK,VST,AWR,WTS,CEG,NEE,ENPH,FSLR,SEDG
FTNT,5.496676856684938e-20,0.00016960716172270283,0.00028117525557793343,0.0002202963194361275,0.0002269503758579423,0.0002854189499959754,0.00044746654413731175,9.967294381050018e-05,0.00023287439193622135,0.00013899252244637043,0.0001291304508764855,0.0001752849500778462,0.0001287231714469338,0.00016614367973829904,0.00035215333888465137,0.0001277364674812796,0.00012729974482070334,0.00023616892259005346,0.0002264674597881516,0.0001837482915322088,0.000147232420907109,0.00036236470020039853,0.00026828373146453566,0.00023937146547829875,0.00039180345414688403,0.00029378699007148626,0.00011581003871613348,4.411860582032535e-05,9.068205986749574e-05,3.1279034798676856e-05,3.906629834984501e-05,0.00013448197368092673,0.00014510378691914548,8.547975636239092e-05,0.00012380143922423548,0.00022197849946241005,0.0001609478378706456,4.270263037166402e-05,0.00012999929391284185,0.00019719102165586508,0.0002604901749891844,6.792504759310067e-05,0.00011675458375206652,0.00021758505349123972,0.00023052830679004527,3.943812306518581e-05,0.00011756855089611622,0.00018065889018617073,0.00017413456711980698,0.00013760815196506315,9.893059279567857e-05,0.0003744043691667444,0.00021625764841531298,0.0002813433893078188,0.0003711600294415079,0.0002939525885475561,0.0003573546167489652,0.0008204407677060788,0.00026891562910600703,0.00023137172302811792,0.000450903751339208,0.0002697562536821604,0.00013345229928276027,0.00015964709848805748,0.0002307602571574747,0.00042766376096766616,0.00019485636487996682,0.00021158331381205698,0.000266669504182544,0.00014072105581754526,0.00035236720466979486,0.0002954205925458505,0.0001996208278803519,2.6950650001375035e-05,0.00013350178746651364,0.00019425690028755814,7.773617642509174e-05,0.00021920133450153333,0.0001572615179984608,0.00031731023599912314
MANH,2.55283404462439e-19,0.00016515043423681995,0.00028545727280012486,0.00021330447085641933,0.00022032440436202166,0.00025357495355024404,0.0004075813706398655,6.874205145394058e-05,0.0002171851641812803,0.00015112210358805137,0.0001642551962505769,0.00014832965274768497,0.0001785862530932384,0.00019192897898111613,0.0003336516199241647,0.00015072880807978422,0.00014200168504766632,0.00026618927444749214,0.0002578482112998375,0.00024459821659567185,0.0001759443306455607,0.0003384126519336648,0.0002802828947178053,0.0002818465937317108,0.00033993182284955897,0.00027866067100034043,9.457699491458932e-05,3.576612750839901e-05,0.00013183860960123603,5.893325876655897e-05,3.888528893666433e-05,0.00012620124077700935,9.555169000869143e-05,9.901940341230433e-05,0.00011455412059513895,0.00021665231102678648,0.00018494875402142968,3.499622050190562e-05,0.00015153186008918552,0.00025455855533206337,0.00021864475612341273,7.633002235825995e-05,0.00013624920814995044,0.00025172507246027737,0.0002503664583836911,2.766165547205373e-05,0.00013713161004005758,0.00021100820602364532,0.00024133486137653423,0.00018751443533363132,0.00023338421117877556,0.0003821995561418135,0.00022224071291013106,0.0002513622060797872,0.0003483056502814315,0.0002901583909532726,0.0004099986841177423,0.00026891562910600703,0.0006061391678376371,0.0002454613563306224,0.00040102636158232026,0.00022972154293745826,0.00013393632973348918,0.00014720602158491066,0.0002993405204704042,0.0002787143000362156,0.00019107446959222292,0.00025268694822722066,0.00028803787151115246,0.00013361413627944487,0.0003770622931967708,0.00028935335012687433,0.00017381599680634937,5.929452815713993e-05,0.00019403715792251785,0.00015788839370914644,7.116482946987093e-05,0.00028177348363081934,0.0001694971315862403,0.0002913519951384199
TYL,-2.398442252427561e-19,0.00013218987619657472,0.00021514231925906158,0.00016978612075876497,0.0001774831863224232,0.00023672042320273403,0.00035256430791780327,8.294933820548843e-05,0.00018423166301636596,0.00012480298827563567,0.000137535422374141,0.00013818528986019488,0.00015021868947358977,0.0001463653339146018,0.00029285514602447383,0.00013592433495132888,0.00010819673024502116,0.00019157396227424914,0.00019590784271336867,0.00020940642809023197,0.00012713785041669107,0.00032016731722805144,0.00022751253598318443,0.0002360858472089722,0.0002819021215744637,0.00022969417942118612,9.553613799911738e-05,5.0490519063163016e-05,0.00010069312763086191,5.2639084802936146e-05,4.4723937703290584e-05,0.00012371706756867583,5.7884901280801825e-05,5.4774328694355745e-05,0.00011072067373579428,0.00020452427972136747,0.0001374199179216083,3.2482376580871546e-05,0.00011341158490886923,0.0001935775324709349,0.00016351519577120652,9.762891954952956e-05,0.00010453244607473751,0.00018029168086039428,0.0002006445313555519,2.1936169436913923e-05,0.00011485110934368083,0.00015499181081743622,0.00017826262082159427,0.0001290085064139143,8.061801833743173e-05,0.000296061333763253,0.00016780040228267764,0.0002252795538449366,0.0002931405969496682,0.0002290894697644862,0.0003111818537862851,0.00023137172302811792,0.0002454613563306224,0.0003770900492545929,0.0003843952570178227,0.00019871249234507652,0.00012902908808644218,0.000149173235693137,0.00025713412057271957,0.00020894522966434558,0.00013503300492087868,0.00021211580038214077,0.00020915207008356899,0.0001259015203863037,0.0002813759712295178,0.00025983357291878344,0.00010622294798475692,7.736346367811282e-05,0.00015730526509648995,0.00011286908948282563,8.7058556122626e-05,0.00025500974971250345,0.00015202702595521308,0.00028698718046902167
PLTR,4.056647442008614e-19,0.0002698501058846431,0.0005139062287356438,0.00036943983198498253,0.0003859662191789509,0.0005369780170384416,0.0007959767492906224,0.00013634385580100323,0.00035744393422492186,0.0001915235825932419,0.00027342349905192735,0.0002686045335747776,0.00023143732182205593,0.0003429993447179727,0.000806065352622839,0.0002179418994835236,0.00021933496088713433,0.00038751571258939353,0.00040427380158520644,0.00034796881248543325,0.0002545454877065771,0.000660136930420519,0.0004963344880932596,0.0004563999030800275,0.000531991237122272,0.0005296346576030299,0.00012545641991594918,7.06962281911465e-06,0.00013640122944711438,2.8257577672047645e-05,-1.7185912716409757e-05,0.00020074618049120593,0.00012381192060333584,9.70984927851922e-05,0.00010841634095199424,0.00033651820299205617,0.0002163387693789865,3.5449212648688675e-05,0.00021017272251089048,0.0003507973506278492,0.00037801074592205933,3.6321975922902137e-06,0.0001709938600266252,0.0004132311857007811,0.0003199846248970189,2.0507255096811278e-05,0.00017682341499062376,0.00033841220365784,0.00029074502812068137,0.00024904136243667814,0.00032372160477815856,0.0007326406322276547,0.00032076579292677674,0.0003853876391729451,0.0005393806362355565,0.0005043225359748712,0.0007050740778986197,0.000450903751339208,0.00040102636158232026,0.0003843952570178227,0.0018218555851210135,0.000358936141406599,0.00018027171325051805,0.00018879622667024995,0.0004571357324086685,0.0004623786094654556,0.0003122606559716149,0.00038644672832824784,0.00047824798465045666,0.0001711215373444313,0.0006591226739467141,0.0004705466155096495,0.0003860754889272512,5.6476481206049237e-05,0.0002634841668440415,0.0003765553035730176,0.00010691011130614158,0.0005269666768257091,0.0003504632374320108,0.0005176427062501561
FICO,1.099550771977805e-19,0.00014596492944117572,0.00024765035650848276,0.00018521752622382813,0.000190226765600585,0.00020880347956003675,0.0003704057107792318,8.244519139835902e-05,0.00019628946543777964,0.0001331539781570569,0.0001342151578501516,0.000124444584899172,0.0001698472451666988,0.00017805632490888767,0.00027552876946991696,0.0001480905216457496,0.00013662877990106508,0.00021088225029428884,0.00021314497310397066,0.00021633459407965043,0.00012167496149809322,0.00030201629521466554,0.00023819503775323618,0.00027312546093966923,0.0002456607160309169,0.0002582631132386999,9.272555228493656e-05,3.9646088024232854e-05,9.51660280160316e-05,5.321251321602015e-05,4.777794171225947e-05,0.00013318383151631591,0.00010028662868962462,7.649070629401285e-05,0.00012621464901131223,0.0002041740216199275,0.00016067273356158197,4.237475406021428e-05,0.00012154414300652713,0.00020178103221041437,0.00023017766300099439,7.320746966561976e-05,0.00013215604043392192,0.00022088206401354,0.00021021511042617814,3.354783236851141e-05,0.00011450912085208338,0.0001741334744613068,0.00019391480807048585,0.00014728058786499324,0.0001623867285392265,0.00033041149140837267,0.00016933451368149417,0.00024157057615234787,0.0003150682275373941,0.0002466445375751242,0.00032366526244510775,0.0002697562536821604,0.00022972154293745826,0.00019871249234507652,0.000358936141406599,0.0006290372386024461,0.00012747748908328144,0.00013926035853854826,0.00026021022607595915,0.00024869221443916603,0.00016623175356748383,0.0001637280770527794,0.00022317200526693126,0.00012768451802513318,0.00031329789881337906,0.00026781777045871094,0.0001709138510026325,7.55120699808445e-05,0.00015377654924586596,0.00018340803045172217,8.625730306738579e-05,0.00023540159711598764,0.00017354166725892022,0.000270997701754065
ADP,-2.483082404088487e-21,9.634436967482506e-05,0.00012410260876084532,0.00010832358563894209,0.00011279053380984763,0.00011574364058798853,0.000187948989146183,6.658010753944411e-05,0.00011622604959087479,9.14833066225688e-05,0.0001026507738115459,7.879575754285991e-05,9.301457029865649e-05,0.00010035690298478976,0.00015487774114066323,9.625970641680907e-05,8.427027329875928e-05,0.00010099945959364255,0.00012162410941918323,0.00013290047494322253,8.55709073993576e-05,0.00016941306708601517,0.000129172610637621,0.000131000202113043,0.00013896566887911148,0.00013278659142288766,8.126713630291857e-05,5.4179990235370716e-05,9.461145404712121e-05,5.671383107804235e-05,5.2094001869287575e-05,9.03824735622962e-05,6.0271736581776875e-05,6.688857680550963e-05,9.650053992986068e-05,0.00013559838011769536,0.00010225385274825055,5.53839303279256e-05,0.00011018330146057054,0.00013106610674971586,0.00011984895530657734,8.018146864553558e-05,0.00010684175519452604,0.00013201005626211176,0.0001347805475478326,5.072776044846285e-05,9.870908946641838e-05,0.0001184818599519311,0.00011815039720238093,9.744657056916448e-05,0.0001195285865031419,0.00014382953635609929,9.89892558319672e-05,0.00013344708287767572,0.0001463883015994263,0.00013275484490818447,0.0001650520406216156,0.00013345229928276027,0.00013393632973348918,0.00012902908808644218,0.00018027171325051805,0.00012747748908328144,0.00019600714410708244,0.00010427435620052957,0.00014358742370693643,0.00011889109141728527,9.601535577422756e-05,0.00011718812350305794,0.00012586865950192744,0.00010024737092817624,0.00016296753579547645,0.00014535944389692973,8.545406279537316e-05,6.987339927462505e-05,0.00011800481279386271,9.192925403375492e-05,8.567396485297085e-05,0.00014490706580629086,7.62798314423287e-05,0.0001400811410504545
FI,3.766092624949897e-21,0.0001046745416222618,0.00014101331353608417,0.00011853278463964352,0.00012276200696315615,0.00015035863150797136,0.00019413561609771962,7.550583610105046e-05,0.00013321810339747453,9.600297880397649e-05,0.00011476441283302139,9.973407432368075e-05,0.00010400853890938952,0.00012654073299217568,0.00018997260601354062,9.43427469914944e-05,8.443210688771364e-05,0.0001325177159544933,0.00013964203572899866,0.00016737513691068745,9.708555734629707e-05,0.00018936009766287723,0.00014213587005246483,0.00016568447627182098,0.0001833619219944741,0.00011922319741229318,8.366183027709574e-05,5.334939213834331e-05,7.67067897644376e-05,6.409295600050781e-05,5.406199156029242e-05,8.99752826772436e-05,6.277562484198415e-05,5.23939094460646e-05,9.108344310733775e-05,0.00013773454273312418,0.0001191968321702221,4.439149824537824e-05,7.756555535700376e-05,0.00016255323094441516,0.00013906082353334613,7.419032253698276e-05,8.978290641823198e-05,0.00014501087131501127,0.0001432774898108576,2.3151701928125307e-05,9.986851025620689e-05,0.00014333601213475654,0.00011386436883093614,9.622767558256535e-05,9.710927416559048e-05,0.0001711552093158123,0.00010265117588228605,0.00014597499989613713,0.00013070920968993456,0.00013750479717939597,0.0001776311608600812,0.00015964709848805748,0.00014720602158491066,0.000149173235693137,0.00018879622667024995,0.00013926035853854826,0.00010427435620052957,0.00034886082188748476,0.00017152691417980865,0.00012560018209977763,0.00010506616562001132,0.0001112734467992923,0.00013185931949662055,9.47747920401976e-05,0.00017166241201307331,0.00016167628868016324,9.730435532549586e-05,5.6191953959124474e-05,0.00012005803570601056,0.00010154287787337605,9.106456925506722e-05,0.00016400563874249756,8.232932154797869e-05,0.0001499849465901341
EPAM,-1.6882062051137147e-19,0.0001824831165766304,0.0003244496453191362,0.00022680595687432108,0.0002378565728221694,0.00027550989888661955,0.0004927081382509287,6.929251276464167e-05,0.00024593318021825215,0.00018776235961472123,0.00018812261713224544,0.00023967129406075852,0.00018555588103612847,0.00027273741241863673,0.0003737547433946258,0.00018734743849698173,0.00016804574985894856,0.0002725110203570744,0.0002997611676451704,0.00032254880290048587,0.00019170199795155607,0.00033359795989440104,0.00031007137719987694,0.0002655521052525809,0.000354975661050767,0.00034841846090451873,0.00012774982615545473,5.260715131911164e-05,0.00015969821076926177,0.00010075004079414319,2.643110105325073e-05,0.00010547769635650404,5.9459153727641146e-05,9.611727194997513e-05,0.0001340730496842629,0.00022606031976963136,0.00019155392822120082,4.639947195040037e-05,0.0001568874397333304,0.0002453983855390769,0.00020620269059737716,8.50712834051251e-05,0.00013599124709938698,0.0002669561090472152,0.00025161469046502136,-5.718138469983452e-05,0.00016956973834871624,0.00023448822743212005,0.0002178556966748204,0.000199047749001695,0.00016143246805934276,0.00039108671789963694,0.00020809772198607636,0.00028558152450915744,0.0003661758431031284,0.00034443529481762916,0.0004646497807679391,0.0002307602571574747,0.0002993405204704042,0.00025713412057271957,0.0004571357324086685,0.00026021022607595915,0.00014358742370693643,0.00017152691417980865,0.0014620254848028424,0.00018991689330359512,0.00024351727510071337,0.00024555874664645224,0.00027745839918050014,0.00014871027512118823,0.0004205900016252948,0.0003189320470834329,0.000151241506600606,6.337485376158723e-05,0.0002638763129899189,0.00015184707501549188,7.712376116483244e-05,0.000307509178915447,0.00017071449247226092,0.0003974045142189728
PANW,-1.5731480211505627e-19,0.00015521615337859006,0.0002743433084840853,0.00021067205198413395,0.00021866093825594318,0.00026360032759303664,0.0004242241513460533,9.323983777827067e-05,0.00020752390919159835,0.0001262646548911761,0.00013016331302723072,0.00015685787387450563,0.00012242089094680926,0.00016608534250620437,0.00037121632011998136,0.00011118399428238625,0.00011295045572982491,0.00023755295131878623,0.0002109961313997161,0.0001837528090455543,0.00015961419470594406,0.0003459959407578519,0.000275613222668651,0.00023789206951213684,0.00027604793637165867,0.00025934413663742837,8.551104065978548e-05,3.0382243111781613e-05,8.931980230601297e-05,2.4403850424053437e-05,3.376631769734644e-05,0.00013696780835639665,0.00011614851261308814,6.424570547997733e-05,9.098472306904169e-05,0.0001891709970131739,0.0001488595053607138,3.0451819584444017e-05,8.277902608734856e-05,0.00018979454268327345,0.0002074042189914209,7.312142581336446e-05,0.00010277398728259446,0.00020386384837981105,0.00020825576158085447,4.2522112871824745e-05,8.943435804292147e-05,0.00015822206226063923,0.0001726756738385486,0.00014344442243982518,0.00013426333750611306,0.00038527903139604465,0.0002031650541146586,0.00026174973915261545,0.00037051284645183016,0.0002740081123856868,0.0003580595694726913,0.00042766376096766616,0.0002787143000362156,0.00020894522966434558,0.0004623786094654556,0.00024869221443916603,0.00011889109141728527,0.00012560018209977763,0.00018991689330359512,0.0007240818801319506,0.00019214606546164237,0.00023672070030000779,0.0002697365867436719,0.0001174963041180871,0.0003340964687445501,0.0002697275121134226,0.00018885581247039484,1.4186393041024422e-05,0.00012394780742974154,0.0001871759944380609,6.195175961016508e-05,0.0002554840111616037,0.0001642393550767146,0.00032889142683544204
NTAP,-2.5579346791951145e-19,0.00013941625518456828,0.00028511484608219573,0.00017299816729058752,0.00018157617093194194,0.000177814527105659,0.00029315507486674667,6.897783938558465e-05,0.00015014365837597685,0.00013087516084430255,0.00013171709339127364,0.00011965690153895565,0.0001251500508092233,0.00015522215418269946,0.00026239542394501924,0.0001250385797294056,0.00010441256898069806,0.00022287444175500906,0.00024382334938642542,0.00019753166656780906,0.00013066520998546036,0.00024240604177900397,0.00020458219330706418,0.00018570239593108728,0.0002537816041279442,0.0002201331972899997,5.121497760200694e-05,1.7212183151627992e-05,0.0001000437972530492,3.568882991366047e-05,1.515410484054757e-05,9.735449819593924e-05,7.924198521159617e-05,8.445630086683552e-05,0.00010725952367888141,0.00016004660925578965,9.616558130702309e-05,2.6645309302241795e-05,9.600670329430219e-05,0.00016412436687531951,0.0001761931912652288,2.796203837836997e-05,0.00011246852486229313,0.00022724669059454836,0.00018329583488072674,1.537513514897772e-05,0.00011689732187080513,0.0001953575373396614,0.0001686555795609494,0.0001457475270402477,0.00022018869963915812,0.00034943478456690605,0.0001452252321796105,0.0001703753469043158,0.0002202062338641756,0.00030011123980942345,0.00038796402107561253,0.00019485636487996682,0.00019107446959222292,0.00013503300492087868,0.0003122606559716149,0.00016623175356748383,9.601535577422756e-05,0.00010506616562001132,0.00024351727510071337,0.00019214606546164237,0.000423998908905083,0.00013578531781663925,0.00021314986475159248,9.998089515573246e-05,0.0003430312808902492,0.00021302398471407128,0.00022841673990618404,2.506209893274982e-05,0.00015446529048378425,0.00021311396116246398,4.7405541416055364e-05,0.00019358360624976292,0.00016017488728148888,0.00023390088662125633
APPF,3.179378991235326e-19,0.0001301100557630123,0.0002164646909520807,0.00016761289616448152,0.00017086879009985684,0.00021947352904816878,0.00040536299709492126,7.846677020310627e-05,0.00018138108129976013,0.000126783082061083,0.00012762573372894747,0.0001366216899118638,0.0001610504753454601,0.00014774500410037677,0.0002791238625275991,0.0001456391204024581,0.00012417069427680963,0.00023191163871317142,0.00019372666580939833,0.00024263446893590227,0.00015956405982675513,0.00027758551384830435,0.00019527250274415782,0.00021104843829579837,0.00028443355049225704,0.0002345171088882604,8.508403683921373e-05,3.627188481417452e-05,0.00011077789747029143,4.9043532853164497e-05,3.4805760473039964e-05,0.00011173710641706967,7.975272360345494e-05,8.822186594904556e-05,0.0001145770705738083,0.00021967469354268842,0.00012893370194255738,4.065725715677755e-06,0.00013024040898289275,0.00023248383029729223,0.00024810290097124384,8.285618250602057e-05,0.00010490139545530375,0.0001893826331519382,0.0001910987888762189,2.2109742089572526e-05,0.00011670512387613721,0.00016027215046053546,0.00018714559968289072,0.00012339753610467058,0.00014009374623824965,0.00028696305175580374,0.0001587054496459096,0.0001903374591246951,0.00030060520996077995,0.00024037485741824408,0.0003282845983862995,0.00021158331381205698,0.00025268694822722066,0.00021211580038214077,0.00038644672832824784,0.0001637280770527794,0.00011718812350305794,0.0001112734467992923,0.00024555874664645224,0.00023672070030000779,0.00013578531781663925,0.000763447718822145,0.00021873980605425383,0.00010138070005390724,0.0002759438960751951,0.0002544085299998568,0.0001441930188708369,7.070283034653315e-05,0.0001732124241422397,0.00012568060610293057,7.803073982550634e-05,0.0002950499947464566,0.00019182586057845004,0.0003174944620335045
CDNS,-1.0181649089378213e-20,0.00017626179327697163,0.0003821580190076793,0.00023734400305743688,0.0002500399840541787,0.00025996928983173037,0.00041881252392607685,8.592539827251473e-05,0.0002009295486347963,0.00012179341854377446,0.0001412116791033175,0.00013169023540046814,0.00014885416390399386,0.00020235805818684784,0.0003714639967068703,0.0001309272790296589,0.0001266236544970978,0.00026528083085657804,0.0002582570917173914,0.00021352878085178774,0.00016096591841370864,0.0003380700790046262,0.00029860667897577673,0.0002775857918410864,0.0002779759941379988,0.0002801182491912502,9.255122329521923e-05,2.0185995869403554e-05,0.00010216787848699402,2.8990413249249956e-05,1.955648432030651e-05,0.0001430522330670477,0.00010432955876882575,7.866201048383595e-05,0.00010620834126083182,0.00023974855959165074,0.00017225569209941636,2.9505081002927774e-05,0.00013660340683384166,0.0001912301140288411,0.00022005967068807966,5.6698177595789107e-05,0.00012750033998642116,0.00023497182535043453,0.00023581787561620287,2.589083341167612e-06,0.00012007823517058888,0.00020059405145410794,0.00020615432446772895,0.00017075743617397932,0.00023933082605393373,0.0004998984031023274,0.00023344834776898828,0.0002839965888725945,0.00034800927857562804,0.0003959942470716493,0.0005073370701101468,0.000266669504182544,0.00028803787151115246,0.00020915207008356899,0.00047824798465045666,0.00022317200526693126,0.00012586865950192744,0.00013185931949662055,0.00027745839918050014,0.0002697365867436719,0.00021314986475159248,0.00021873980605425383,0.000516896264356585,0.00013862525863288886,0.000438988222778017,0.00029689640784791993,0.0002666797107373052,2.409503569494401e-05,0.00018122955592556354,0.00024727346254194995,6.339565471182265e-05,0.0002926416454967247,0.00020082342532347749,0.000328730263586982
MSI,-1.6470840074533721e-19,9.684769176254704e-05,0.0001446552047815976,0.00011373976628795742,0.00011562102335049472,0.00012040236806683792,0.00016028300103798195,6.721178956894024e-05,0.00010357459923348779,8.183539943172307e-05,6.499965577225713e-05,7.257219849436157e-05,9.633042345775749e-05,0.00010027462506255014,0.00014981190287819188,9.119004386025606e-05,9.066755351748318e-05,0.00012477664344680286,0.00011708811018041987,0.00011281130448223846,8.755815018776413e-05,0.00015199590909807694,0.00012720184606246959,0.00014455048740047612,0.00014860997036362155,0.00011641335795292934,8.203859731548133e-05,5.095265215660126e-05,8.8091886798536e-05,5.616017125999429e-05,4.943518882302019e-05,9.773322128849245e-05,6.55139816586713e-05,6.227628948247804e-05,9.147207965790417e-05,0.00011998565007185028,9.557919219223722e-05,4.682175263079787e-05,8.180522140510782e-05,0.00011630005650884483,0.00011297298247880556,6.736107022470429e-05,9.600734696582718e-05,0.00012727048227514776,0.00012005169165599586,5.384061960594008e-05,8.90495010877786e-05,0.00011902266664066911,0.00011099750894605863,9.347245642904846e-05,9.610183907109083e-05,0.00018982652949897904,0.00010852216545351916,0.00011990841062493044,0.0001422928621682869,0.00015522900088219254,0.00019454190326644274,0.00014072105581754526,0.00013361413627944487,0.0001259015203863037,0.0001711215373444313,0.00012768451802513318,0.00010024737092817624,9.47747920401976e-05,0.00014871027512118823,0.0001174963041180871,9.998089515573246e-05,0.00010138070005390724,0.00013862525863288886,0.00021923920289258634,0.00016049555748980587,0.00014143803233127006,0.00011983025204522983,6.186158674879182e-05,0.00011013824345543072,0.00010998828706489802,7.706993800353566e-05,0.0001330498994898471,9.133849622669717e-05,0.0001139340677156084
LSCC,1.5748474896199838e-19,0.00025615682138257866,0.0005931343463578488,0.00033047271552312193,0.0003577135613274422,0.000364665651213574,0.000623570807805117,0.00012734625077937307,0.00032212143004825734,0.00024532698545602096,0.00027252751160831013,0.0002507014495411671,0.0002465836307688604,0.00030563452850538604,0.0006219710690729328,0.00020956728724515065,0.00019775606919999217,0.0004283905917326741,0.0004409151550536202,0.00038855244382719176,0.00027234292888523686,0.00044553897676635496,0.00040817003609894926,0.00036258399202713804,0.0005489085227076321,0.0005051317601234046,0.0001279766272568137,2.3372966849161597e-05,0.00018628982666307148,5.611064576633665e-05,-2.4856671208330124e-06,0.0001730168710742859,0.00010781267332776227,0.00015183311071219964,0.00017175292515020547,0.0003434748008147639,0.00022869117029558668,6.865325566280235e-05,0.00022230073432569482,0.0003579600334740771,0.0003327378652627811,4.643357878685599e-05,0.0001805924800608077,0.00043859261000127027,0.00036988842533772215,8.310186798134371e-06,0.0002191893853858072,0.00035541730374100133,0.0003120101558881407,0.00028949577816118807,0.00039127537373264114,0.0006974549903201222,0.0002883192548263378,0.00034886134863951,0.00043200903915292164,0.0006439995382486544,0.0008573930145685984,0.00035236720466979486,0.0003770622931967708,0.0002813759712295178,0.0006591226739467141,0.00031329789881337906,0.00016296753579547645,0.00017166241201307331,0.0004205900016252948,0.0003340964687445501,0.0003430312808902492,0.0002759438960751951,0.000438988222778017,0.00016049555748980587,0.0011964855930807275,0.0003941555649355257,0.0003435464607202106,3.1882267315920576e-05,0.0003015396463456041,0.0002833190168946054,0.00010057077396533492,0.0005501171772276149,0.0003712154353826842,0.0006215328662036824
ADSK,-7.910994571949463e-20,0.0001748953831695304,0.00031012462505260896,0.00022504694755796318,0.00023632843575531356,0.0002912687015405289,0.00045728816172469736,0.00010541165207662018,0.0002517380242760317,0.00015401335716589041,0.00018058021972758293,0.00017777532107789439,0.0001877180115341732,0.0002158742024130126,0.00037699364164717745,0.00016882158697813856,0.00014771082392446604,0.00024559093444363945,0.0002808274080736209,0.00026955080660758966,0.0001789462628225486,0.00039413899122782447,0.00029354972085550646,0.00028737251372181307,0.0003669239819194402,0.00029761417697020815,0.00011777186825703288,4.370394402027245e-05,0.00013205580643878276,5.084982571245191e-05,3.137866107166754e-05,0.0001369942975199662,8.500052372016823e-05,8.776984605689504e-05,0.00013991226654601493,0.0002466892596663106,0.0001841739805626578,3.472540615305403e-05,0.00014426197264578658,0.0002624008559391054,0.00025503127171967206,8.053835336578742e-05,0.0001382247018846878,0.0002618585249477092,0.00025238996720918666,9.595550409956011e-06,0.00014669706448178598,0.00020968968558476324,0.00022189098735076148,0.00016931157015223026,0.00019038309538920237,0.00039854690475813755,0.00021637102954312959,0.000299175632630865,0.0003706294458017293,0.00031815873685926775,0.00042148574272301474,0.0002954205925458505,0.00028935335012687433,0.00025983357291878344,0.0004705466155096495,0.00026781777045871094,0.00014535944389692973,0.00016167628868016324,0.0003189320470834329,0.0002697275121134226,0.00021302398471407128,0.0002544085299998568,0.00029689640784791993,0.00014143803233127006,0.0003941555649355257,0.000487175823011622,0.00018249179169118045,6.646300908347028e-05,0.00019911443875991072,0.00017036830187153377,9.141748104086333e-05,0.0003063668386479416,0.00020281641475561164,0.00034859245821456086
VST,2.6943256363838324e-20,0.00016140009192769212,0.0003448895640884038,0.00020708145743471995,0.00020649517442689045,0.0001594069661665983,0.00028177199253135376,4.806533384398698e-05,0.0001742614378749392,8.732015635320536e-05,0.00010570660266571461,7.454538455430385e-05,8.028209960025708e-05,0.00017544375633495537,0.00034228065251556527,0.0001030939557368543,0.00012566458229396375,0.00024299185822596563,0.00025835061947267115,0.00015035076752607817,0.00011730139852653045,0.00018926451502092857,0.00021729013256578908,0.0002354911603289825,0.000227720334719362,0.00021058761334755987,2.9363466791345093e-05,-4.6915382650990555e-06,5.944120297208133e-05,1.91152258492469e-05,-1.7053380406974297e-05,0.00010449203168034895,9.716433784704813e-05,5.503888843513717e-05,8.112638268400853e-05,0.00015652221564520157,0.00010238866486176403,7.051476778841262e-06,6.719417415326168e-05,0.00017654464873546123,0.00015172364430052223,8.346046939935377e-06,0.00012685043173189177,0.0002752553006732571,0.00013612423276179443,3.613397811174945e-05,8.168417819909635e-05,0.00024241787096484458,0.00019015379107978372,0.0001629080169281413,0.00048197010794482985,0.0004736100271652108,0.00015691530613674273,0.0001415763136905064,0.00021363863475695418,0.0003437385537016271,0.0004208696317862344,0.0001996208278803519,0.00017381599680634937,0.00010622294798475692,0.0003860754889272512,0.0001709138510026325,8.545406279537316e-05,9.730435532549586e-05,0.000151241506600606,0.00018885581247039484,0.00022841673990618404,0.0001441930188708369,0.0002666797107373052,0.00011983025204522983,0.0003435464607202106,0.00018249179169118045,0.0009857164373035818,2.3236623947634024e-05,0.00013453276654204425,0.0006526823012741836,0.00010926618295838892,0.00018105244350878668,0.0002576233975468949,0.00027303959204142504
